Year,Name,Revenue,Rank
2001,TransMontaigne,5071.4,345
2001,Praxair,5043,346
2001,Quaker Oats,5041,347
2001,Conectiv,5029.1,348
2001,Medtronic,5014.6,349
2001,W.W. Grainger,4977,350
2001,Owens Corning,4940,351
2001,LTV,4934,352
2001,BJ's Wholesale Club,4932.1,353
2001,Pacific Life,4897.1,354
2001,Caesars Entertainment,4896,355
2001,United Auto Group,4884,356
2001,ITT,4829.4,357
2001,Peter Kiewit Sons,4823,358
2001,Crestline Capital,4817.2,359
2001,RadioShack,4794.7,360
2001,American Family Insurance,4771.4,361
2001,Dole Food,4763.1,362
2001,Sodexho Marriott Services,4734,363
2001,Quantum,4727.2,364
2001,Lennar,4707,365
2001,Foot Locker,4691,366
2001,Cendant,4673,367
2001,Willamette,4651.8,368
2001,AMD,4644.2,369
2001,Murphy Oil,4640.7,370
2001,IAC/Interactive,4621.2,371
2001,AK Steel,4611.5,372
2001,Nucor,4586.1,373
2001,Black & Decker,4560.8,374
2001,Dollar General,4551.5,375
2001,Golden State Bancorp,4546.6,376
2001,Niagara Mohawk Holdings,4539.3,377
2001,Phelps Dodge,4525.1,378
2001,Pitney Bowes,4522.1,379
2001,Brunswick,4507.2,380
2001,Kelly Services,4487.3,381
2001,AutoZone,4482.7,382
2001,Cooper,4459.9,383
2001,Caremark,4430.1,384
2001,Cablevision Systems,4411,385
2001,Starwood Hotels & Resorts,4402,386
2001,Flowers,4376.9,387
2001,Mead,4368.1,388
2001,Estee Lauder,4366.8,389
2001,Temple-Inland,4286,390
2001,McGraw-Hill,4281,391
2001,Leggett & Platt,4276.3,392
2001,Fifth Third Bancorp,4276.1,393
2001,Mutual Of Omaha,4274.2,394
2001,Maytag,4247.5,395
2001,Avis,4243.7,396
2001,Brink's,4235.2,397
2001,Hershey,4221,398
2001,Bethlehem Steel,4196.6,399
2001,HealthSouth,4195.1,400
2001,USA Education,4166.3,401
2001,Pulte Homes,4159.1,402
2001,True Value,4159,403
2001,Jones Apparel Group,4143,404
2001,Kerr-McGee,4121,405
2001,Progress Energy,4118.9,406
2001,Autoliv,4116.1,407
2001,Oxford Health Plans,4111.8,408
2001,Encompass Services,4099.4,409
2001,Barnes & Noble,4095.1,410
2001,Comerica,4087.5,411
2001,Clorox,4083,412
2001,Dean Foods (II),4065.6,413
2001,Lyondell Chemical,4036,414
2001,Longs Drug Stores,4027.1,415
2001,Nash Finch,4015.5,416
2001,Alleghany,4011.9,417
2001,Ames Dept. Stores,4000,418
2001,Merisel,3981,419
2001,Foster Wheeler,3969.4,420
2001,Golden West Financial,3957.4,421
2001,ShopKo Stores,3951.4,422
2001,United Stationers,3944.9,423
2001,KB Home,3930.9,424
2001,FMC,3925.5,425
2001,Sanmina-SCI,3911.6,426
2001,SouthTrust,3899.8,427
2001,Avery Dennison,3893.5,428
2001,York International,3888.2,429
2001,Thermo Electron,3886.4,430
2001,Wesco,3881.1,431
2001,Constellation Energy,3878.5,432
2001,Comdisco Holding,3871,433
2001,Ameren,3855.8,434
2001,CDW,3842.5,435
2001,Regions Financial,3835.5,436
2001,Lexmark,3807,437
2001,Hasbro,3787.2,438
2001,American Financial Group,3786.1,439
2001,USG,3781,440
2001,Danaher,3777.8,441
2001,Pathmark Stores,3741.9,442
2001,Spherion,3740.8,443
2001,AmSouth Bancorp.,3739.9,444
2001,Kinder Morgan,3730.9,445
2001,Westvaco,3719.9,446
2001,Fleetwood Enterprises,3713,447
2001,Administaff,3708.5,448
2001,Darden Restaurants,3701.3,449
2001,Pinnacle West Capital,3690.2,450
2001,MicroAge,3682.8,451
2001,Hormel Foods,3675.1,452
2001,Ball,3664.7,453
2001,D.R. Horton,3653.7,454
2001,Amgen,3629.4,455
2001,Becton Dickinson,3618.3,456
2001,Yellow Roadway,3588.1,457
2001,Group 1 Automotive,3586.1,458
2001,Reliance Group Holdings,3562.3,459
2001,Jabil,3558.3,460
2001,Tenneco,3549,461
2001,Northern Trust,3548.1,462
2001,Trans World Airlines,3538.3,463
2001,Interstate Bakeries,3522.9,464
2001,Anixter,3514.4,465
2001,Cox Communications,3506.9,466
2001,Owens & Minor,3503.6,467
2001,New York Times,3489.5,468
2001,Cooper Tire & Rubber,3472.4,469
2001,Harrah's Entertainment,3471.2,470
2001,Emcor Group,3460.2,471
2001,Hilton Hotels,3451,472
2001,Puget Energy,3441.7,473
2001,SCANA,3433,474
2001,Quest Diagnostics,3421.2,475
2001,Jacobs Engineering Group,3418.9,476
2001,Thrivent Financial for Lutherans,3417.2,477
2001,Universal,3402,478
2001,Tellabs,3387.4,479
2001,Wisconsin Energy,3354.7,480
2001,Steelcase,3316.1,481
2001,Hughes Supply,3310.2,482
2001,OGE Energy,3298.7,483
2001,Allmerica Financial,3295.6,484
2001,Borders Group,3294.4,485
2001,ADC Telecommunications,3287.9,486
2001,Western Gas Resources,3282,487
2001,Big Lots,3277.1,488
2001,Airborne,3275.9,489
2001,Armstrong Holdings,3271.7,490
2001,Mohawk,3255.8,491
2001,Charter,3249.2,492
2001,Lennox International,3247.4,493
2001,Summit Bancorp,3245,494
2001,Jefferson-Pilot,3237.5,495
2001,MGM Mirage,3232.6,496
2001,Lutheran Brotherhood,3220.6,497
2001,Pennzoil,3216.3,498
2001,Knight-Ridder,3211.8,499
2001,Qualcomm,3196.8,500
2000,General Motors,189058,1
2000,Walmart,166809,2
2000,Exxon Mobil,163881,3
2000,Ford Motor,162558,4
2000,General Electric,111630,5
2000,IBM,87548,6
2000,Citigroup,82005,7
2000,AT&T,62391,8
2000,Altria Group,61751,9
2000,Boeing,57993,10
2000,Bank of America,51392,11
2000,SBC Communications,49489,12
2000,Hewlett-Packard,48253,13
2000,Kroger,45351.6,14
2000,State Farm Insurance,44637.2,15
2000,Sears,41071,16
2000,AIG,40656.1,17
2000,Enron,40112,18
2000,TIAA,39410.2,19
2000,Compaq,38525,20
2000,Home Depot,38434,21
2000,Lucent Technologies,38303,22
2000,Procter & Gamble,38125,23
2000,Albertsons,37478.1,24
2000,MCI,37120,25
2000,Fannie Mae,36968.6,26
2000,Kmart Holding,35925,27
2000,Texaco,35690,28
2000,Merrill Lynch,34879,29
2000,Morgan Stanley,33928,30
2000,Chase Manhattan,33710,31
2000,Target,33702,32
2000,Bell Atlantic,33174,33
2000,Merck,32714,34
2000,Chevron,32676,35
2000,J.C. Penney,32510,36
2000,Motorola,30931,37
2000,McKesson,30382.3,38
2000,Intel,29389,39
2000,Safeway,28859.9,40
2000,Ingram Micro,28068.6,41
2000,DuPont,27892,42
2000,Johnson & Johnson,27471,43
2000,Costco,27456,44
2000,Time Warner,27333,45
2000,United Parcel Service,27052,46
2000,Allstate,26959,47
2000,Prudential Financial,26618,48
2000,Aetna,26452.7,49
2000,Bank One,25986,50
2000,Marathon,25610,51
2000,Lockheed Martin,25530,52
2000,MetLife,25426,53
2000,Goldman Sachs Group,25363,54
2000,GTE,25336.2,55
2000,Dell,25265,56
2000,United Technologies,25242,57
2000,BellSouth,25224,58
2000,Cardinal Health,25033.6,59
2000,ConAgra Foods,24594.3,60
2000,International Paper,24573,61
2000,Freddie Mac,24268,62
2000,AutoNation,24206.6,63
2000,Berkshire Hathaway,24028,64
2000,Honeywell,23735,65
2000,Walt Disney,23402,66
2000,Wachovia,22084,67
2000,Wells Fargo,21795,68
2000,Duke Energy,21742,69
2000,New York Life Insurance,21679.3,70
2000,American Express,21278,71
2000,Loews,20952.6,72
2000,PG&E,20820,73
2000,Conoco,20817,74
2000,Cigna,20644,75
2000,PepsiCo,20367,76
2000,AMR,20262,77
2000,Bristol-Myers Squibb,20222,78
2000,Sara Lee,20012,79
2000,FleetBoston Financial,20000,80
2000,Sprint,19930,81
2000,Raytheon,19841,82
2000,Coca-Cola,19805,83
2000,Microsoft,19747,84
2000,Caterpillar,19702,85
2000,UnitedHealth Group,19562,86
2000,Xerox,19228,87
2000,Lehman Brothers,18989,88
2000,Dow Chemical,18929,89
2000,Aquila,18621.5,90
2000,Electronic Data Systems,18534.2,91
2000,J.P. Morgan,18110,92
2000,CVS,18098.3,93
2000,UAL,18027,94
2000,Walgreen,17838.8,95
2000,Georgia-Pacific,17796,96
2000,Federated Department Stores,17716,97
2000,Sysco,17422.8,98
2000,Supervalu,17420.5,99
2000,Bergen Brunswig,17244.9,100
2000,Texas Utilities,17118,101
2000,Tech Data,16991.8,102
2000,TRW,16969,103
2000,FedEx,16773.5,104
2000,Columbia/HCA Healthcare,16657,105
2000,Alcoa,16446.4,106
2000,Pfizer,16204,107
2000,Johnson Controls,16139.4,108
2000,Lowe's,15905.6,109
2000,3M,15659,110
2000,Liberty Mutual,15499,111
2000,Dynegy,15430,112
2000,Northwestern Mutual,15306.3,113
2000,CenterPoint Energy,15302.8,114
2000,Halliburton,14898,115
2000,Delta Air Lines,14711,116
2000,Fleming,14645.6,117
2000,Coca-Cola Enterprises,14406,118
2000,Tosco,14362.1,119
2000,Archer Daniels Midland,14283.3,120
2000,Emerson Electric,14269.5,121
2000,May Dept. Stores,14224,122
2000,Winn-Dixie Stores,14136.5,123
2000,Eastman Kodak,14089,124
2000,IBP,14075.2,125
2000,ConocoPhillips,13852,126
2000,Washington Mutual,13571.2,127
2000,Nationwide,13554.9,128
2000,Wyeth,13550.2,129
2000,Hartford Financial Services,13528,130
2000,Dana,13353,131
2000,McDonald's,13259.3,132
2000,Waste Management,13257.4,133
2000,US West,13182,134
2000,Abbott Laboratories,13177.6,135
2000,Atlantic Richfield,13176,136
2000,Publix Super Markets,13068.9,137
2000,Kimberly-Clark,13006.8,138
2000,Warner-Lambert,12928.9,139
2000,Goodyear Tire & Rubber,12880.6,140
2000,Viacom,12858.8,141
2000,Rite Aid,12731.9,142
2000,Lear,12428,143
2000,Fluor,12417.4,144
2000,Weyerhaeuser,12262,145
2000,Cisco Systems,12154,146
2000,Associates First Capital,12131.2,147
2000,Toys 'R' Us,11862,148
2000,Deere,11750.9,149
2000,Sun Microsystems,11726.3,150
2000,Anheuser-Busch,11703.7,151
2000,Gap,11635.4,152
2000,Southern,11585,153
2000,Textron,11579,154
2000,Reynolds American,11394,155
2000,Union Pacific,11273,156
2000,Ultramar Diamond Shamrock,11079.2,157
2000,Tenet Healthcare,10880,158
2000,CSX,10811,159
2000,Circuit City Stores,10804.4,160
2000,Farmland,10709.1,161
2000,American General,10679,162
2000,El Paso,10581,163
2000,Whirlpool,10511,164
2000,Northwest Airlines,10276,165
2000,Office Depot,10263.3,166
2000,Monsanto,10126,167
2000,Humana,10113,168
2000,Best Buy,10077.9,169
2000,Eli Lilly,10002.9,170
2000,PacifiCare Health Sys.,9989.1,171
2000,Gillette,9897,172
2000,Massachusetts Mutual,9841,173
2000,Manpower,9770.1,174
2000,AmerisourceBergen,9760.1,175
2000,CHS Electronics,9737.4,176
2000,Limited Brands,9723.3,177
2000,Edison International,9670,178
2000,Household International,9499.1,179
2000,Texas Instruments,9468,180
2000,Illinois Tool Works,9333.2,181
2000,Arrow Electronics,9312.6,182
2000,H.J. Heinz,9299.6,183
2000,UnumProvident,9242.5,184
2000,Schering-Plough,9176,185
2000,Marsh & McLennan,9157,186
2000,Colgate-Palmolive,9118.2,187
2000,Burlington No. Santa Fe,9100,188
2000,Paccar,9021,189
2000,Northrop Grumman,8995,190
2000,General Dynamics,8959,191
2000,Staples,8936.8,192
2000,Dillard's,8921,193
2000,Guardian Life of America,8861.7,194
2000,Oracle,8827.3,195
2000,TJX,8795.3,196
2000,Nike,8776.9,197
2000,Entergy,8773.2,198
2000,Nebco Evans,8744.2,199
2000,Marriott International,8739,200
2000,Foundation Health,8706.2,201
2000,Navistar International,8647,202
2000,Gateway,8645.6,203
2000,St. Paul Travelers Cos.,8641,204
2000,AFLAC,8640,205
2000,Continental Airlines,8639,206
2000,Bestfoods,8637,207
2000,US Airways Group,8595,208
2000,Bindley Western,8509.5,209
2000,Ingersoll-Rand,8504.6,210
2000,Sunoco,8485,211
2000,U.S. Bancorp,8435.4,212
2000,Eaton,8402,213
2000,Solectron,8391.4,214
2000,Williams,8364.1,215
2000,Conseco,8339.1,216
2000,USAA,8319.1,217
2000,National City,8293.4,218
2000,Nabisco,8268,219
2000,Coastal,8197.2,220
2000,KeyCorp,7989,221
2000,Genuine Parts,7981.7,222
2000,Avista,7905,223
2000,Bear Stearns,7882,224
2000,Paine Webber Group,7822.8,225
2000,Yum Brands,7822,226
2000,PPG,7757,227
2000,Crown Holdings,7731.8,228
2000,Valero Energy,7691.2,229
2000,PNC Financial Services,7666,230
2000,Computer Sciences,7660,231
2000,Principal Financial,7659.2,232
2000,John Hancock ,7654.7,233
2000,SunTrust Banks,7620.2,234
2000,Occidental Petroleum,7610,235
2000,Unisys,7544.6,236
2000,CBS,7510,237
2000,Consolidated Edison,7491.3,238
2000,Wellpoint Health Networks,7485.4,239
2000,Smurfit-Stone Container,7386,240
2000,Tyson Foods,7362.9,241
2000,American Standard,7287.2,242
2000,Baxter International,7286,243
2000,Pharmacia,7252.6,244
2000,Ashland,7251,245
2000,Fort James,7157.9,246
2000,Rockwell Automation,7151,247
2000,AON,7070,248
2000,Amerada Hess,7039.1,249
2000,Kellogg,6984.2,250
2000,Bank of New York Mellon,6966,251
2000,OfficeMax,6952.7,252
2000,American Electric Power,6915.7,253
2000,Unicom,6848,254
2000,Lincoln National,6803.7,255
2000,Seagate Technology,6802,256
2000,Chubb,6729.6,257
2000,Aramark,6718.4,258
2000,Safeco,6717.1,259
2000,EMC,6715.6,260
2000,SCI Systems,6710.8,261
2000,Cummins,6639,262
2000,Public Service Enterprise Group,6497,263
2000,Federal-Mogul,6487.5,264
2000,MBNA,6470.1,265
2000,FPL Group,6438,266
2000,CHS,6434.5,267
2000,U.S. Bancorp (II),6424.3,268
2000,Campbell Soup,6424,269
2000,Saks,6423.8,270
2000,Newell Rubbermaid,6413.1,271
2000,Avnet,6350,272
2000,CompUSA,6321.4,273
2000,FirstEnergy,6319.6,274
2000,Masco,6307,275
2000,Alltel,6302.3,276
2000,Wachovia (II),6287.8,277
2000,Wellpoint,6270.1,278
2000,General Mills,6246.1,279
2000,Comcast,6209.2,280
2000,U.S. Foodservice,6198.4,281
2000,Unocal,6198,282
2000,NCR,6196,283
2000,MicroAge,6149.6,284
2000,Apple,6134,285
2000,Progressive,6124.2,286
2000,CMS Energy,6103,287
2000,Mellon Financial,5986,288
2000,Cinergy,5937.9,289
2000,Kinder Morgan,5927.2,290
2000,R.H. Donnelley,5901.4,291
2000,Union Carbide,5870,292
2000,Owens-Illinois,5786.7,293
2000,3Com,5772.1,294
2000,ServiceMaster,5703.5,295
2000,CNF,5592.8,296
2000,VF,5551.6,297
2000,ADP,5540.1,298
2000,First Data,5539.8,299
2000,Goodrich,5537.5,300
2000,Central & South West,5536.6,301
2000,Ikon Office Solutions,5522.1,302
2000,Dominion Resources,5520,303
2000,Gannett,5518.2,304
2000,Mattel,5514.9,305
2000,Exelon,5436.8,306
2000,Sempra Energy,5435,307
2000,Cendant,5402,308
2000,Ryder System,5363.9,309
2000,Rohm & Haas,5339,310
2000,Starwood Hotels & Resorts,5292,311
2000,Avon Products,5289.1,312
2000,Science Applications International,5280.1,313
2000,Champion International,5268,314
2000,Computer Associates,5253,315
2000,Norfolk Southern,5195,316
2000,Merisel,5188.7,317
2000,Centex,5154.8,318
2000,Omnicom,5130.5,319
2000,Nordstrom,5124.2,320
2000,Fortune Brands,5122.9,321
2000,Dole Food,5060.6,322
2000,Owens Corning,5048,323
2000,Air Products & Chemicals,5039.8,324
2000,Premcor,5005.6,325
2000,Sherwin-Williams,5003.8,326
2000,Olsten,4970.6,327
2000,Parker Hannifin,4958.8,328
2000,Baker Hughes,4936.5,329
2000,Quantum,4902.1,330
2000,Applied Materials,4859.1,331
2000,OfficeMax (II),4842.7,332
2000,Litton,4827.5,333
2000,Corning,4812.5,334
2000,Reynolds Metals,4796,335
2000,InaCom,4786.9,336
2000,America Online,4777,337
2000,GPU,4757.1,338
2000,Southwest Airlines,4735.6,339
2000,DTE Energy,4728,340
2000,Quaker Oats,4725.2,341
2000,Ralston Purina,4720.5,342
2000,Charles Schwab,4713.2,343
2000,Big Lots,4700.2,344
2000,State Street,4692,345
2000,Foot Locker,4647,346
2000,Praxair,4639,347
2000,ITT,4632.2,348
2000,Eastman Chemical,4590,349
2000,PPL,4590,349
2000,Interpublic Group,4561.5,351
2000,Kohl's,4557.1,352
2000,Pacific Life,4548.9,353
2000,Pitney Bowes,4547.5,354
2000,W.W. Grainger,4533.9,355
2000,Black & Decker,4520.5,356
2000,True Value,4502.3,357
2000,Sodexho Marriott Services,4502,358
2000,Dean Foods,4482,359
2000,Northeast Utilities,4471.3,360
2000,Meritor Automotive,4450,361
2000,Crestline Capital,4447.1,362
2000,Dover,4446.4,363
2000,Caremark,4407.8,364
2000,Engelhard,4404.9,365
2000,American Family Insurance,4402,366
2000,MidAmerican Energy Holdings,4398.8,367
2000,Maytag,4323.7,368
2000,Thermo Electron,4303.8,369
2000,Graybar Electric,4299.9,370
2000,Express Scripts,4288.1,371
2000,AK Steel,4284.8,372
2000,Brunswick,4283.8,373
2000,Kelly Services,4269.1,374
2000,Flowers,4236,375
2000,Hasbro,4232.3,376
2000,BJ's Wholesale Club,4206.2,377
2000,Oxford Health Plans,4197.8,378
2000,Mutual Of Omaha,4191.6,379
2000,Comdisco Holding,4159,380
2000,Medtronic,4134.1,381
2000,RadioShack,4126.2,382
2000,Nash Finch,4123.2,383
2000,LTV,4120,384
2000,AutoZone,4116.4,385
2000,FMC,4110.6,386
2000,Shaw,4107.7,387
2000,Brink's,4089.2,388
2000,Niagara Mohawk Holdings,4084.2,389
2000,Willamette,4078,390
2000,HealthSouth,4072.1,391
2000,Golden State Bancorp,4071.1,392
2000,Temple-Inland,4063,393
2000,Providian Financial,4036.8,394
2000,United Auto Group,4022.5,395
2000,Peter Kiewit Sons,4012.6,396
2000,Nucor,4009.3,397
2000,Universal,4004.9,398
2000,Clorox,4003,399
2000,Adams Resources & Engy.,3995.5,400
2000,McGraw-Hill,3992,401
2000,Countrywide Financial,3976.4,402
2000,Hershey,3970.9,403
2000,Richfood Holdings,3968.2,404
2000,Capital One,3965.8,405
2000,Estee Lauder,3961.5,406
2000,Foster Wheeler,3944.1,407
2000,Cablevision Systems,3943,408
2000,Qualcomm,3937.3,409
2000,Qwest Communications,3927.6,410
2000,GenAmerica,3919.5,411
2000,Bethlehem Steel,3914.8,412
2000,ShopKo Stores,3911.9,413
2000,Dean Foods (II),3894.9,414
2000,Dollar General,3888,415
2000,Ames Dept. Stores,3878.5,416
2000,BB&T,3877.1,417
2000,Cooper,3868.9,418
2000,York International,3866.6,419
2000,Florida Progress,3845.1,420
2000,KB Home,3836.3,421
2000,Autoliv,3812.2,422
2000,Mead,3799.5,423
2000,Constellation Energy,3786.2,424
2000,AmSouth Bancorp.,3780.3,425
2000,Leggett & Platt,3779,426
2000,Harris,3775.9,427
2000,Smithfield Foods,3775,428
2000,Avery Dennison,3768.2,429
2000,Micron Technology,3764,430
2000,Conectiv,3744.9,431
2000,Pulte Homes,3730.3,432
2000,Supermarkets General,3698.1,433
2000,Lyondell Chemical,3693,434
2000,Longs Drug Stores,3672.4,435
2000,Fifth Third Bancorp,3615,436
2000,USG,3600,437
2000,Ball,3584.2,438
2000,Ameren,3523.6,439
2000,Allmerica Financial,3512.2,440
2000,Jacuzzi Brands,3506,441
2000,Fleetwood Enterprises,3490.2,442
2000,Barnes & Noble,3486,443
2000,Allegheny Technologies,3471.8,444
2000,Hannaford Bros.,3462.9,445
2000,Interstate Bakeries,3459.4,446
2000,Darden Restaurants,3458.1,447
2000,Lexmark,3452.3,448
2000,Armstrong Holdings,3443.8,449
2000,Wesco,3420.1,450
2000,Becton Dickinson,3418.4,451
2000,United Stationers,3393,452
2000,Regions Financial,3391.8,453
2000,LG&E Energy,3390.7,454
2000,Comerica,3389.6,455
2000,New Century Energies,3375.4,456
2000,Thrivent Financial for Lutherans,3366.2,457
2000,Hormel Foods,3357.8,458
2000,Progress Energy,3357.6,459
2000,Sonic Automotive,3350.8,460
2000,SouthTrust,3350,461
2000,Allied Waste,3341.1,462
2000,Amgen,3340.1,463
2000,American Financial Group,3334.5,464
2000,Avis,3332.7,465
2000,Nextel Communications,3326,466
2000,Service International,3321.8,467
2000,Trans World Airlines,3308.7,468
2000,Tenneco,3279,469
2000,SLM,3259.4,470
2000,AES,3253,471
2000,Hercules,3248,472
2000,IAC/Interactive,3235.8,473
2000,Knight-Ridder,3228.2,474
2000,Yellow Roadway,3226.8,475
2000,Tribune,3221.9,476
2000,Times Mirror,3215.8,477
2000,Danaher,3197.2,478
2000,Phoenix,3193,479
2000,Columbia Energy Group,3189.2,480
2000,Owens & Minor,3186.4,481
2000,Ace Hardware,3181.8,482
2000,Plains Resources,3177,483
2000,Caesars Entertainment,3176,484
2000,Interim Services,3168,485
2000,Reliance Group Holdings,3153.3,486
2000,Jones Apparel Group,3150.7,487
2000,NiSource,3144.6,488
2000,Airborne,3140.2,489
2000,New York Times,3130.6,490
2000,D.R. Horton,3119,491
2000,Lennar,3118.5,492
2000,Phelps Dodge,3114.4,493
2000,Arvin,3100.5,494
2000,Mohawk,3083.3,495
2000,Consolidated Natural Gas,3074.3,496
2000,Budget Group,3072.5,497
2000,Tesoro,3065.7,498
2000,TransMontaigne,3047.1,499
2000,ReliaStar Financial,3037.3,500
1999,General Motors,161315,1
1999,Ford Motor,144416,2
1999,Walmart,139208,3
1999,Exxon Mobil,100697,4
1999,General Electric,100469,5
1999,IBM,81667,6
1999,Citigroup,76431,7
